;Unnamed: 0;filename;relative_path;CPU_opencv_Dlib;CPU_opencv_Facenet512;CPU_opencv_Facenet;CPU_opencv_ArcFace;CPU_opencv_OpenFace;CPU_opencv_DeepID;CPU_opencv_DeepFace;CPU_opencv_GhostFaceNet;CPU_opencv_sFace;CPU_ssd_Dlib;CPU_ssd_Facenet512;CPU_ssd_Facenet;CPU_ssd_ArcFace;CPU_ssd_OpenFace;CPU_ssd_DeepID;CPU_ssd_DeepFace;CPU_ssd_GhostFaceNet;CPU_ssd_sFace;CPU_dlib_Dlib;CPU_dlib_Facenet512;CPU_dlib_Facenet;CPU_dlib_ArcFace;CPU_dlib_OpenFace;CPU_dlib_DeepID;CPU_dlib_DeepFace;CPU_dlib_GhostFaceNet;CPU_dlib_sFace;CPU_mtcnn_Dlib;CPU_mtcnn_Facenet512;CPU_mtcnn_Facenet;CPU_mtcnn_ArcFace;CPU_mtcnn_OpenFace;CPU_mtcnn_DeepID;CPU_mtcnn_DeepFace;CPU_mtcnn_GhostFaceNet;CPU_mtcnn_sFace;CPU_retinaface_Dlib;CPU_retinaface_Facenet512;CPU_retinaface_Facenet;CPU_retinaface_ArcFace;CPU_retinaface_OpenFace;CPU_retinaface_DeepID;CPU_retinaface_DeepFace;CPU_retinaface_GhostFaceNet;CPU_retinaface_sFace;CPU_yolov8_Dlib;CPU_yolov8_Facenet512;CPU_yolov8_Facenet;CPU_yolov8_ArcFace;CPU_yolov8_OpenFace;CPU_yolov8_DeepID;CPU_yolov8_DeepFace;CPU_yolov8_GhostFaceNet;CPU_yolov8_sFace;CPU_yunet_Dlib;CPU_yunet_Facenet512;CPU_yunet_Facenet;CPU_yunet_ArcFace;CPU_yunet_OpenFace;CPU_yunet_DeepID;CPU_yunet_DeepFace;CPU_yunet_GhostFaceNet;CPU_yunet_sFace;CPU_fastmtcnn_Dlib;CPU_fastmtcnn_Facenet512;CPU_fastmtcnn_Facenet;CPU_fastmtcnn_ArcFace;CPU_fastmtcnn_OpenFace;CPU_fastmtcnn_DeepID;CPU_fastmtcnn_DeepFace;CPU_fastmtcnn_GhostFaceNet;CPU_fastmtcnn_sFace;image_size;image_width;image_height
89;89;090_da55509f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/090_da55509f.jpg;;0.2552973490019212;0.3663926009976421;0.2426465230018948;0.1492249709990574;0.0595190159947378;;0.2431663160023163;;;0.2774946680001449;0.2834985700028483;0.2857434050019947;0.1300592819970916;0.0621642069963854;;0.2773655400014831;;;;;;;;;;;;1.2428318060046877;1.163305695001327;1.1659414030000337;1.482314895001764;1.430965211999137;;3.993834943998081;;;10.549669887004711;10.547105288002058;10.42763125700003;10.91907438400085;10.015147090998653;;10.439920559998429;;;;;;;;;;;;0.1706128189980518;0.1907827020040713;0.1579765170026803;0.0978004470016458;0.0457813379980507;;0.1633165390012436;;;;;;;;;;;4818.0;160.0;160.0
90;90;091_b5b4a62f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/091_b5b4a62f.jpg;;0.3198971710007754;0.4108338940059184;0.3133852820028551;0.1750289219999103;0.1359983889997238;;0.3003582710007322;;;0.2805652940005529;0.2978116610029246;0.2445667899955879;0.2634907230021781;0.0795212949960841;;0.2848913069974514;;;;;;;;;;;;1.736824988001899;1.7455823340060306;1.459543212004064;1.966578664003464;1.7526138199973502;;4.022774982993724;;;10.97716467599821;10.456901749996176;10.370778983997296;10.2662189449984;10.263695060995817;;10.495109116003732;;;;;;;;;;;;0.1880367990015656;0.2085588429981726;0.1874152110030991;0.0946296760012046;0.068094417998509;;0.1963523610029369;;;;;;;;;;;20151.0;474.0;474.0
91;91;092_26130bb1.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/092_26130bb1.jpg;;0.3098024930004612;0.3813761800047359;0.2996608310058946;0.2049090629952843;0.1657860560007975;;0.335809372998483;;;0.3073655449989019;0.2934999779972713;0.2478576909998082;0.1324975500028813;0.1062039120006375;;0.284075325995218;;;;;;;;;;;;1.6472496959977434;1.8733206850010904;1.5575252659982652;1.8192362240006328;1.2419902960027684;;4.4622543299992685;;;12.577801831997933;12.274366207995628;12.91272175100312;12.383718432000023;12.28490077299648;;12.186574077997648;;;;;;;;;;;;0.1813427399974898;0.2124540869990596;0.1818148410020512;0.1142441099946154;0.0701811210019514;;0.1943531220022123;;;;;;;;;;;29468.0;474.0;569.0
92;92;093_6ce62543.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/093_6ce62543.jpg;;0.3457273059975705;0.3741731000045547;0.3486074090033071;0.2288019190018531;0.1688573470019037;;0.3552966749994084;;;0.3117716350025148;0.306616417998157;0.260995869000908;0.185225804001675;0.1254599950043484;;0.3053513530030614;;;;;;;;;;;;1.7706130229998962;1.9812726550007935;1.5685716640000464;1.841863334993832;1.222785797996039;;5.136424863005232;;;12.840862926001137;12.432479171002342;12.199299223000708;12.34833591899951;12.079894686001351;;12.497025304997806;;;;;;;;;;;;0.1924306599976262;0.2118595869978889;0.1801676289978786;0.1037891059968387;0.0621100130010745;;0.198971943995275;;;;;;;;;;;31599.0;474.0;568.0
93;93;094_c255b703.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/094_c255b703.jpg;;0.3342632700005197;0.3636893579969182;0.337497856002301;0.1818573420023312;0.1293714589992305;;0.3307851290010148;;;0.2732335239998065;0.3229411329957656;0.3163132519985083;0.1749712490054662;0.1061196319933515;;0.4005861020050361;;;;;;;;;;;;2.16637920300127;1.9922307409942728;1.5451935710007092;1.7858051139992313;1.365504947003501;;5.260094214005221;;;13.740871966998384;13.388169680998544;12.702857789998234;12.480122995999409;12.65851242699864;;12.640275894002116;;;;;;;;;;;;0.2033310309998341;0.2986227849978604;0.2026892709982348;0.1224449200017261;0.0566312359951552;;0.2014400699990801;;;;;;;;;;;26029.0;474.0;587.0
94;94;095_0be163a1.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/095_0be163a1.jpg;;0.3733423720041173;0.4159665789993596;0.3586103359994013;0.2504078639976796;0.1842505790045834;;0.371467863995349;;;0.3234191640003701;0.346691393002402;0.2978230099979555;0.2059943240019492;0.0983783010015031;;0.3917378810001537;;;;;;;;;;;;2.2913913579977816;1.752558295003837;1.5760545970042583;2.1208469630000764;1.591487732999667;;5.8269443070021225;;;13.01414946099976;20.22406966899871;12.846480865999183;12.90862480400392;13.982742013999086;;13.220314525999129;;;;;;;;;;;;0.1988991969992639;0.2076477679947856;0.2076276890002191;0.1023585309958434;0.0732609650003723;;0.2995198290009284;;;;;;;;;;;51286.0;474.0;592.0
95;95;096_75710434.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/096_75710434.jpg;;0.254438502000994;0.2949392459995579;0.2736649740036228;0.1426954880007542;0.0621825000052922;;0.2866165689993067;;;0.3004064109991304;0.2827689100013231;0.2360744059988064;0.1617597009972087;0.0902585779986111;;0.2863437949999934;;;;;;;;;;;;1.3623068060041987;1.0538759880000723;1.0751144520036178;1.2375316769976052;1.4153504420028185;;5.829963735995989;;;11.32585874099459;11.153334859998722;10.942822127995896;11.4994707789956;10.929099636996398;;11.84231599100167;;;;;;;;;;;;0.1900068709946936;0.1858504740011994;0.1787480989951291;0.083183219001512;0.0459844720026012;;0.1805585780020919;;;;;;;;;;;5974.0;160.0;150.0
96;96;097_9a6bf61f.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/097_9a6bf61f.jpg;;0.3591415300033986;0.3826684359955834;0.4161409119988093;0.227503230998991;0.1724069990013959;;0.3334490479974192;;;0.3205808879938558;0.3208732580023934;0.2787630340026226;0.2477279579979949;0.1189910350003629;;0.3242583239989471;;;;;;;;;;;;2.1142467850004323;1.6333924400023534;1.6729118319999543;1.85479303500324;1.9134181049957988;;7.313803482997173;;;12.692511107998143;12.694788699998751;12.693193317994885;13.010108203998245;13.51356393199967;;12.457561279996298;;;;;;;;;;;;0.2150766310005565;0.2031255210022209;0.1880723790018237;0.0991782860000967;0.0572826549978344;;0.195184607997362;;;;;;;;;;;28662.0;474.0;582.0
97;97;098_dd1405fc.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/098_dd1405fc.jpg;;0.3417797310030437;0.3897618889968726;0.4575704589951783;0.2222803469994687;0.1664671440012171;;0.3722503340031835;;;0.3140603869978804;0.3102790289995027;0.3300775169991539;0.1819832859982852;0.1077698240042082;;0.3336330340025597;;;;;;;;;;;;1.526933769993775;1.6554522709993762;1.5652384940040065;1.785643668998091;2.032873226002266;;5.051637028998812;;;12.795643035999092;12.459568608996053;12.465672546997666;12.54835091700079;12.364843445997394;;12.670463943999492;;;;;;;;;;;;0.183050056999491;0.2016007329948479;0.1801044480016571;0.1056710650009336;0.0721909909989335;;0.1919948700015084;;;;;;;;;;;42252.0;474.0;581.0
98;98;099_c22d3e48.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/099_c22d3e48.jpg;;0.3104126030011684;0.3293029659980675;0.4115613750036573;0.1722599580025416;0.0966561250024824;;0.321237028001633;;;;;;;;;;;;;;;;;;;;;2.3425552300031995;1.7984425429967814;1.561104485001124;1.9956086070014865;2.140413251996506;;5.277210793996346;;;12.7305047369955;13.04200183499779;12.497673345002111;12.862133054004516;13.20929206200526;;12.353921149995584;;;;;;;;;;;;0.1955139560013776;0.2176059560006251;0.184463751000294;0.104793521000829;0.0716451189946383;;0.1660458370024571;;;;;;;;;;;28263.0;474.0;573.0
99;99;100_31ff9373.jpg;imagens/Celebrity Faces Dataset/Angelina Jolie/100_31ff9373.jpg;;0.3544065219975891;0.3455780240037711;0.363543983999989;0.2066919960052473;0.1159475859967642;;0.3137086619972251;;;0.325888457999099;0.3124909219986875;0.2546456509953714;0.1320577849983237;0.0968922430038219;;0.3508605960014392;;;;;;;;;;;;2.425453967996873;1.485875960002886;1.563962995998736;1.7389558290014977;1.4416960339949585;;5.3842703080008505;;;12.683332124994196;12.612088062000112;12.438936941005522;12.509251909999875;13.08653537400096;;12.585207126001478;;;;;;;;;;;;0.2045668669961742;0.2106851589996949;0.1688629400014178;0.1074964950021239;0.0672762410031282;;0.1852918910008156;;;;;;;;;;;27726.0;474.0;578.0
